userId,movieId,rating
117,1339,5
117,1196,5
117,1197,5
117,736,4
117,1198,5
117,737,3
117,592,5
117,593,3
117,594,4
117,595,3
117,596,3
117,3013,3
117,2141,4
117,2143,4
117,1270,4
117,1345,3
117,2149,4
117,1275,5
117,2078,3
117,1278,5
117,674,3
117,3024,4
117,2080,2
117,3029,3
117,2081,3
117,1282,3
117,1356,4
117,750,4
117,2087,3
117,829,3
117,3101,2
117,1500,3
117,3032,4
117,3033,3
117,3107,3
117,2161,5
117,2162,3
117,2092,3
117,1291,5
117,2167,5
117,1438,5
117,2096,3
117,2097,4
117,1298,3
117,694,4
117,2311,4
117,3114,3
117,2315,1
117,1370,3
117,1372,3
117,1374,5
117,914,5
117,1375,3
117,1377,2
117,919,4
117,849,2
117,2324,3
117,2327,1
117,2328,4
117,1380,3
117,1527,4
117,921,4
117,1385,3
117,780,4
117,3203,2
117,2401,4
117,1606,3
117,3138,3
117,2336,3
117,2193,4
117,1391,2
117,2194,4
117,1616,4
117,1479,4
117,3153,3
117,3081,5
117,3082,4
117,2353,3
117,3156,3
117,1556,3
117,2288,4
117,1704,4
117,2364,3
117,2365,4
117,2294,3
117,2368,2
117,1566,3
117,3098,4
117,891,1
117,1499,2
117,2515,2
117,2517,2
117,3175,2
117,2519,4
117,1573,3
117,2450,3
117,1722,4
117,3256,3
117,2527,3
117,1653,2
117,1580,3
117,2529,4
117,2459,2
117,1584,4
117,1587,5
117,2530,4
117,2531,4
117,2532,4
117,3408,3
117,3190,3
117,2461,1
117,3267,4
117,1590,3
117,2393,4
117,2394,4
117,3197,4
117,3417,3
117,3418,2
117,2616,4
117,2470,4
117,2549,3
117,2476,4
117,204,2
117,1748,4
117,2478,3
117,1676,4
117,3354,3
117,1681,2
117,3287,3
117,1688,3
117,3360,2
117,2633,5
117,1831,3
117,2634,5
117,2635,4
117,3438,4
117,1907,4
117,2637,3
117,2565,3
117,1690,3
117,150,3
117,2710,4
117,3440,3
117,3441,3
117,2640,3
117,2643,3
117,2717,3
117,2644,5
117,2571,5
117,2645,5
117,3448,3
117,3375,4
117,1917,3
117,160,2
117,1779,3
117,165,3
117,168,3
117,2720,2
117,1920,3
117,3527,4
117,2652,4
117,1923,1
117,1924,4
117,2657,4
117,1785,3
117,316,5
117,173,3
117,177,3
117,2804,2
117,3608,2
117,2734,3
117,2808,3
117,2664,2
117,2665,4
117,2668,3
117,328,3
117,256,1
117,3471,3
117,2817,3
117,2818,2
117,2746,3
117,3476,2
117,1873,4
117,1009,4
117,10,4
117,1876,3
117,260,5
117,407,3
117,12,2
117,3623,4
117,3480,2
117,1951,5
117,1019,4
117,3489,3
117,2687,3
117,349,4
117,3700,3
117,3701,4
117,2901,4
117,3704,2
117,1962,3
117,1028,3
117,1967,4
117,1969,3
117,2699,3
117,32,2
117,356,3
117,34,2
117,1100,3
117,1101,5
117,1036,5
117,1037,3
117,1976,1
117,434,2
117,1979,1
117,364,3
117,44,4
117,367,3
117,2787,3
117,1049,5
117,1987,1
117,1988,1
117,3802,3
117,3806,4
117,2863,3
117,3593,2
117,2791,2
117,1128,3
117,1993,1
117,1129,4
117,2797,1
117,1995,3
117,1996,2
117,1997,5
117,457,2
117,66,2
117,2000,5
117,2002,3
117,2003,3
117,3671,2
117,1130,3
117,3745,5
117,2006,3
117,1205,4
117,1135,3
117,2877,3
117,2878,3
117,393,3
117,3821,1
117,2011,3
117,3751,5
117,3825,1
117,3753,4
117,2951,3
117,3754,1
117,3755,2
117,1214,5
117,1215,5
117,2019,5
117,611,4
117,1219,2
117,541,5
117,546,3
117,2020,5
117,2021,5
117,1222,3
117,2026,1
117,1224,5
117,3693,2
117,1225,4
117,3694,2
117,2028,4
117,2968,5
117,1083,4
117,551,4
117,552,4
117,553,2
117,3840,2
117,3841,5
117,1300,3
117,1301,2
117,3843,1
117,3770,3
117,2104,1
117,1302,3
117,3917,3
117,1304,3
117,3919,3
117,2971,3
117,2034,3
117,1233,3
117,1090,3
117,1238,5
117,2111,3
117,2113,3
117,3927,4
117,1240,5
117,2043,4
117,1242,3
117,3785,3
117,2046,3
117,3859,1
117,2985,4
117,2986,3
118,2987,4
118,1249,4
118,2989,3
118,2990,3
118,3793,4
118,2993,3
118,1183,3
118,1259,3
118,589,5
118,1,3
118,590,5
118,1197,5
118,736,4
118,1198,5
118,2144,3
118,1275,4
118,1277,5
118,3897,4
118,1356,4
118,1288,4
118,1500,5
118,3107,3
118,3039,3
118,1291,5
118,905,4
118,1294,4
118,838,5
118,3114,4
118,3044,5
118,1517,4
118,1374,4
118,852,3
118,780,5
118,3062,4
118,2406,4
118,2193,2
118,1393,5
118,1394,4
118,861,3
118,2273,4
118,1544,2
118,940,5
118,941,4
118,2278,4
118,2424,3
118,3082,4
118,2353,3
118,1552,3
118,1639,4
118,3098,4
118,898,5
118,3175,5
118,1573,4
118,1721,5
118,3255,3
118,1580,4
118,110,5
118,112,3
118,1587,4
118,3406,5
118,1663,4
118,2393,4
118,2396,5
118,2470,4
118,2476,3
118,1674,3
118,1676,5
118,3421,5
118,3424,3
118,2628,5
118,1680,4
118,3360,3
118,3361,4
118,2706,3
118,223,3
118,2641,3
118,1912,5
118,2716,4
118,2571,5
118,3448,3
118,1917,5
118,3527,3
118,1784,3
118,2804,4
118,3396,2
118,2671,4
118,260,5
118,11,5
118,17,5
118,3552,5
118,1954,5
118,1957,3
118,21,5
118,349,3
118,3702,3
118,3703,4
118,2763,4
118,1961,2
118,3639,3
118,1894,3
118,1968,3
118,357,4
118,39,4
118,2916,4
118,2918,4
118,507,2
118,367,3
118,3654,4
118,377,5
118,1127,4
118,1129,4
118,2797,3
118,380,5
118,457,4
118,2000,4
118,3740,4
118,2001,4
118,1200,5
118,2006,4
118,2944,3
118,2872,3
118,2009,3
118,2947,4
118,2948,3
118,1136,4
118,2949,3
118,539,5
118,3751,4
118,1210,5
118,3827,3
118,3755,4
118,3683,3
118,1217,4
118,541,4
118,543,5
118,474,4
118,1220,3
118,3836,3
118,1222,3
118,1224,5
118,1226,5
118,480,5
118,2105,3
118,1307,4
118,1234,5
118,708,4
118,497,4
118,2115,4
118,1240,4
118,1242,4
118,2985,4
119,2052,3
119,2053,3
119,3793,5
119,2995,3
119,586,4
119,588,4
119,2,5
119,8,3
119,2137,3
119,594,3
119,595,4
119,596,3
119,1278,3
119,1282,3
119,2087,3
119,2096,4
119,1367,3
119,2097,4
119,837,5
119,3114,5
119,1513,2
119,2423,3
119,3081,5
119,3156,4
119,2354,4
119,3157,3
119,2431,5
119,1707,5
119,3175,3
119,3189,4
119,986,3
119,2468,4
119,2478,4
119,2628,3
119,2485,4
119,141,4
119,2701,4
119,1909,4
119,2496,4
119,1911,3
119,2718,2
119,2719,5
119,1919,2
119,160,3
119,2720,3
119,1920,2
119,2581,4
119,241,3
119,2806,4
119,258,3
119,3615,3
119,3624,4
119,3483,3
119,2683,4
119,413,4
119,1021,3
119,2907,5
119,2761,4
119,1022,4
119,1025,3
119,2694,5
119,34,4
119,364,3
119,2876,4
119,1073,2
119,2888,3
119,616,3
119,1097,3
119,709,2
119,2114,3
119,3785,1
119,2048,3
120,3006,3
120,1193,5
120,1196,5
120,593,4
120,1282,4
120,750,5
120,3104,4
120,903,3
120,2324,5
120,858,5
120,1394,5
120,1639,3
120,111,3
120,994,5
120,2542,4
120,1673,4
120,3362,3
120,1785,3
120,318,5
120,3468,3
120,3469,3
120,1945,3
120,260,5
120,1953,3
120,2915,1
120,1036,1
120,3578,4
120,296,5
120,50,4
120,527,5
120,457,2
120,1203,3
120,1207,4
120,1136,4
120,608,3
120,611,1
120,1219,4
120,1222,3
120,1225,3
120,1228,3
120,1304,3
120,1234,4
120,3783,4
121,3934,4
121,1,5
121,1265,5
121,1196,5
121,594,5
121,671,5
121,674,5
121,1356,5
121,3033,5
121,1372,4
121,1374,5
121,1375,5
121,1376,5
121,879,3
121,2365,5
121,3175,5
121,2528,4
121,2455,5
121,1580,5
121,2529,5
121,1584,5
121,1676,4
121,2628,3
121,2640,3
121,3527,4
121,2657,5
121,329,5
121,260,5
121,3702,5
121,3703,5
121,3704,5
121,356,5
121,382,4
121,2004,2
121,466,4
121,3751,4
121,1210,5
121,1214,5
121,1215,5
121,611,5
121,541,5
121,1077,5
121,1221,5
121,2105,4
121,3919,4
121,1091,2
121,2111,4
121,2985,4
122,1250,5
122,733,5
122,1196,4
122,1198,4
122,592,4
122,2094,2
122,1377,3
122,858,3
122,786,1
122,2402,1
122,2273,2
122,1544,1
122,3082,3
122,3178,5
122,1580,2
122,2529,4
122,112,3
122,2616,4
122,1676,1
122,208,1
122,2628,3
122,3452,3
122,260,3
122,3703,1
122,2763,4
122,2692,4
122,1101,4
122,3578,1
122,44,1
122,368,4
122,2858,4
122,377,2
122,457,4
122,1200,4
122,1220,4
122,1221,4
122,480,2
122,95,2
123,2987,3
123,1179,3
123,647,4
123,2121,3
123,3937,3
123,3791,3
123,2991,4
123,2054,3
123,3869,2
123,2995,2
123,2058,4
123,3798,3
123,1259,4
123,1186,3
123,587,3
123,589,4
123,1,3
123,3001,2
123,3004,3
123,2202,3
123,2133,3
123,1407,4
123,1263,5
123,1265,3
123,733,4
123,1267,3
123,1269,3
123,590,4
123,736,4
123,1198,4
123,1199,4
123,592,4
123,593,5
123,3014,3
123,2144,4
123,2145,2
123,1343,4
123,2146,4
123,1275,3
123,1278,4
123,3020,2
123,2150,3
123,1350,4
123,3029,3
123,1352,4
123,1283,5
123,1358,5
123,1285,4
123,1287,4
123,687,2
123,3100,4
123,3101,4
123,3102,4
123,3104,4
123,3105,3
123,2236,4
123,3039,4
123,1290,3
123,903,3
123,1291,4
123,905,5
123,1293,4
123,1294,4
123,908,3
123,1299,5
123,3111,4
123,2310,4
123,2312,3
123,2313,4
123,2316,2
123,1370,3
123,910,3
123,2174,3
123,1518,3
123,2248,4
123,913,3
123,2249,4
123,915,3
123,1379,2
123,919,5
123,848,5
123,3051,4
123,2322,2
123,3052,3
123,2252,3
123,920,4
123,2329,5
123,2186,3
123,924,3
123,1387,4
123,926,3
123,1388,3
123,1389,2
123,858,5
123,3200,3
123,3201,3
123,3203,3
123,2401,4
123,2402,3
123,2405,3
123,2260,2
123,2407,4
123,2408,2
123,2262,3
123,2409,3
123,1608,2
123,2268,4
123,1466,3
123,1393,3
123,1394,4
123,934,4
123,3211,3
123,2410,3
123,2411,3
123,1610,4
123,2415,3
123,2343,2
123,3219,4
123,1616,3
123,2347,3
123,2278,4
123,948,4
123,875,3
123,1620,4
123,2423,3
123,1621,4
123,2352,4
123,2353,4
123,1552,4
123,2355,3
123,2288,3
123,953,5
123,954,3
123,955,2
123,2501,4
123,3304,3
123,2502,3
123,3308,4
123,2433,4
123,1704,4
123,3238,2
123,3093,2
123,2291,3
123,3167,3
123,3168,3
123,3098,4
123,2369,2
123,969,4
123,898,2
123,3244,3
123,1641,4
123,1715,2
123,2518,3
123,3175,3
123,101,5
123,3249,4
123,1573,3
123,2378,3
123,2379,2
123,971,3
123,2450,2
123,3253,3
123,2524,4
123,2380,2
123,3256,3
123,1580,3
123,2529,3
123,2383,1
123,111,4
123,3259,3
123,2457,3
123,1729,4
123,2387,3
123,1587,4
123,3403,3
123,3330,3
123,3405,4
123,1805,4
123,1807,4
123,1661,4
123,2537,3
123,2392,3
123,1663,3
123,3196,4
123,3197,3
123,998,3
123,3341,3
123,3270,3
123,3271,4
123,2542,5
123,3418,4
123,2471,3
123,3274,3
123,2546,3
123,2473,2
123,1672,4
123,1674,3
123,2478,2
123,3426,3
123,2551,2
123,2629,2
123,2485,3
123,145,4
123,3430,3
123,2702,4
123,3505,4
123,3360,4
123,3508,4
123,3362,4
123,2706,4
123,3509,2
123,2707,3
123,1835,2
123,1909,4
123,3296,4
123,223,4
123,150,5
123,1694,4
123,3441,4
123,2712,2
123,2640,4
123,1912,4
123,2716,3
123,2718,3
123,2572,4
123,3448,4
123,164,4
123,165,3
123,2722,3
123,3525,2
123,3527,4
123,1923,2
123,3529,4
123,2728,5
123,3386,4
123,3387,3
123,1783,4
123,3388,3
123,318,4
123,2802,3
123,2804,3
123,2734,4
123,2662,4
123,3465,2
123,2736,3
123,1934,3
123,3467,4
123,3468,3
123,2598,3
123,2599,3
123,259,3
123,3614,3
123,3543,5
123,2741,4
123,2815,3
123,3619,2
123,1873,4
123,260,4
123,11,4
123,16,4
123,3552,3
123,2750,4
123,1012,4
123,1952,3
123,3557,3
123,2828,2
123,2683,2
123,1954,4
123,1955,4
123,1956,5
123,1958,3
123,1885,4
123,415,3
123,1959,4
123,416,3
123,21,4
123,1887,2
123,22,3
123,273,4
123,25,4
123,3706,3
123,3708,2
123,2906,3
123,1960,4
123,1962,5
123,3494,4
123,1890,3
123,420,2
123,1027,3
123,1892,3
123,3497,4
123,3499,5
123,1968,4
123,280,4
123,2699,3
123,356,5
123,1101,3
123,2915,4
123,1103,3
123,2916,4
123,2770,2
123,1104,4
123,2917,4
123,1035,3
123,1036,4
123,1974,4
123,1975,3
123,1976,2
123,2779,3
123,292,4
123,368,3
123,3724,3
123,3727,4
123,2852,3
123,3728,4
123,2928,4
123,1982,4
123,2858,3
123,1983,3
123,440,3
123,1984,2
123,1047,3
123,370,2
123,1987,2
123,377,4
123,2860,3
123,3809,4
123,2861,4
123,1124,4
123,2866,4
123,1991,3
123,2794,2
123,2795,4
123,450,3
123,1994,3
123,451,2
123,2797,4
123,2798,3
123,380,3
123,1997,4
123,527,5
123,381,4
123,383,4
123,457,4
123,458,2
123,387,3
123,2000,4
123,2001,3
123,3741,3
123,3671,3
123,1203,4
123,2944,4
123,1060,3
123,1207,5
123,2947,4
123,1208,4
123,2875,2
123,1136,4
123,603,3
123,608,5
123,78,3
123,2011,4
123,2012,3
123,1210,4
123,2950,3
123,1213,5
123,1214,4
123,2881,3
123,3684,2
123,3685,3
123,2956,3
123,3686,3
123,3688,3
123,3689,2
123,1079,3
123,474,4
123,81,4
123,2020,4
123,2023,3
123,3763,3
123,2890,2
123,1225,4
123,1227,4
123,3697,3
123,1083,3
123,3699,4
123,480,4
123,555,5
123,1089,4
123,95,3
123,3770,3
123,3846,3
123,2107,3
123,2109,3
123,1307,3
123,3849,4
123,1092,4
123,2978,3
123,1094,4
123,707,4
123,708,3
123,1097,5
123,491,3
123,2115,3
123,1240,5
123,1242,5
123,2118,3
123,2985,4
123,1246,4
123,1173,2
124,1179,5
124,1343,4
124,678,5
124,1358,5
124,3101,4
124,2302,4
124,3125,4
124,1544,3
124,3078,5
124,1650,5
124,3418,5
124,1693,4
124,3298,4
124,34,5
124,2912,4
124,457,3
124,531,4
124,1094,4
125,1248,4
125,1249,3
125,592,3
125,1287,5
125,3104,4
125,1291,4
125,1442,4
125,1374,4
125,1387,5
125,2194,5
125,1466,4
125,1610,5
125,3300,4
125,2366,5
125,965,4
125,3256,5
125,3267,3
125,3354,3
125,3624,3
125,3481,2
125,1953,5
125,1954,5
125,3702,4
125,3703,4
125,3566,3
125,2692,3
125,2912,3
125,1036,4
125,2858,4
125,2792,3
125,1129,4
125,457,4
125,2000,5
125,1201,4
125,2944,5
125,2872,4
125,2947,5
125,2949,3
125,3753,5
125,2951,5
125,3755,4
125,474,4
125,3763,3
125,1222,4
125,480,5
125,490,4
125,1240,5
125,1242,5
126,648,4
126,3868,2
126,1188,5
126,589,4
126,1416,5
126,2153,2
126,2314,1
126,911,5
126,2248,4
126,915,5
126,930,5
126,3217,1
126,3404,2
126,3418,5
126,1684,5
126,171,3
126,3548,5
126,260,5
126,342,5
126,2692,4
126,3578,4
126,1046,5
126,3668,5
126,1059,5
126,2943,5
126,2947,5
126,461,1
126,1210,5
126,3901,2
126,2020,4
126,1220,4
126,1230,5
126,1307,2
126,1094,5
127,715,4
127,648,4
127,3795,2
127,587,3
127,589,5
127,3000,3
127,2,3
127,1408,5
127,733,5
127,590,5
127,1197,4
127,593,5
127,3952,2
127,1343,4
127,1270,5
127,678,4
127,3893,4
127,3897,5
127,1356,5
127,1358,5
127,1287,4
127,2160,5
127,830,3
127,1291,5
127,2167,3
127,832,4
127,3044,3
127,1372,4
127,1374,5
127,1376,4
127,924,3
127,1387,5
127,928,4
127,858,4
127,3147,5
127,2346,4
127,1617,5
127,1476,4
127,3150,3
127,2427,3
127,1552,5
127,2284,3
127,3317,2
127,3175,3
127,3252,3
127,1653,3
127,1580,5
127,110,5
127,2529,4
127,112,3
127,1584,5
127,2600,3
127,3409,3
127,2391,4
127,3267,4
127,991,3
127,3418,4
127,1674,4
127,1748,5
127,3354,2
127,2628,3
127,1834,3
127,3510,5
127,3513,3
127,3518,4
127,1917,2
127,2723,3
127,318,4
127,253,4
127,329,5
127,3471,5
127,260,5
127,16,3
127,266,3
127,3623,3
127,3624,4
127,3555,3
127,1953,4
127,1954,4
127,1889,3
127,2762,5
127,2692,4
127,1892,3
127,3499,4
127,32,4
127,356,5
127,2916,4
127,3578,5
127,41,4
127,47,4
127,296,4
127,50,4
127,373,4
127,377,4
127,527,5
127,455,5
127,457,5
127,2871,3
127,3747,3
127,608,5
127,3821,2
127,3822,3
127,1210,5
127,3753,4
127,3754,2
127,2952,3
127,3755,4
127,1214,4
127,3756,3
127,1219,5
127,474,4
127,2890,3
127,2028,5
127,2966,3
127,3911,3
127,1097,5
127,3852,3
127,3857,3
127,3784,5
128,1249,5
128,1282,5
128,2160,5
128,2253,4
128,852,4
128,3132,4
128,3154,3
128,3311,3
128,2533,5
128,2657,5
128,1968,3
128,2858,5
128,2791,5
128,2792,2
128,480,5
129,2987,3
129,1179,4
129,648,4
129,2990,4
129,1252,5
129,1259,5
129,1261,4
129,733,4
129,1267,5
129,1197,4
129,1198,5
129,1275,4
129,674,2
129,1352,3
129,3101,3
129,2231,5
129,1439,1
129,762,3
129,2318,4
129,1370,4
129,1387,5
129,858,5
129,2406,3
129,2334,4
129,1391,2
129,2194,4
129,1466,4
129,1396,4
129,866,4
129,1617,5
129,1472,4
129,1476,4
129,3157,3
129,1645,5
129,1721,3
129,3256,4
129,1580,4
129,1729,4
129,1589,5
129,3404,3
129,1732,4
129,2391,4
129,999,4
129,3418,4
129,1687,3
129,2700,5
129,2561,4
129,2490,4
129,2640,3
129,2641,3
129,2571,5
129,1918,4
129,303,4
129,2599,4
129,1799,5
129,260,5
129,1953,5
129,1954,5
129,21,4
129,3702,5
129,3633,3
129,2763,4
129,288,4
129,1101,4
129,2916,3
129,1036,5
129,3578,4
129,431,4
129,507,3
129,42,2
129,293,4
129,294,2
129,47,5
129,296,5
129,511,4
129,2858,5
129,1047,4
129,50,5
129,1053,2
129,1127,4
129,380,5
129,384,4
129,2000,5
129,2002,4
129,1200,4
129,1201,5
129,2871,5
129,1061,4
129,70,4
129,1210,5
129,2013,5
129,2952,4
129,1213,5
129,3755,4
129,1214,5
129,610,4
129,1073,2
129,474,4
129,81,5
129,1220,5
129,2023,4
129,1221,5
129,3764,3
129,3698,4
129,555,4
129,494,4
129,3927,1
129,2115,4
129,1240,5
130,2989,5
130,648,5
130,3930,4
130,3932,5
130,3937,4
130,3793,4
130,2991,5
130,2058,3
130,6,1
130,1408,5
130,1196,5
130,1198,5
130,1275,5
130,1282,5
130,1286,1
130,1287,5
130,3107,5
130,1291,5
130,2167,5
130,1370,4
130,1372,5
130,1527,5
130,1387,4
130,2406,4
130,1610,5
130,1617,4
130,1580,5
130,2457,3
130,2458,2
130,3406,5
130,2393,5
130,3197,4
130,2476,5
130,3354,1
130,2490,5
130,3366,4
130,3444,4
130,3519,4
130,2571,5
130,3527,5
130,2654,3
130,1855,1
130,2662,5
130,10,5
130,198,4
130,3624,5
130,3555,4
130,1953,5
130,21,5
130,349,4
130,3702,5
130,3633,5
130,3635,5
130,3639,5
130,353,4
130,288,1
130,3578,5
130,368,5
130,296,5
130,524,3
130,380,5
130,457,4
130,3740,5
130,1200,5
130,1201,5
130,3745,1
130,2872,5
130,3675,4
130,2947,5
130,2949,5
130,1210,5
130,3753,5
130,2951,5
130,1215,5
130,3684,1
130,2019,5
130,474,4
130,1220,5
130,1221,4
130,2028,5
130,480,1
130,487,3
130,3927,5
130,1240,5
130,3928,4
130,1242,5
131,2987,5
131,1248,4
131,1175,3
131,649,4
131,1250,5
131,1251,3
131,3798,1
131,1257,2
131,2997,3
131,1258,4
131,1186,4
131,653,1
131,1188,4
131,588,3
131,589,5
131,1,3
131,800,4
131,1407,4
131,2064,4
131,1339,4
131,1266,3
131,1196,4
131,1197,4
131,665,3
131,592,4
131,593,4
131,597,3
131,3019,4
131,1270,4
131,745,5
131,1280,5
131,1354,4
131,750,4
131,1357,4
131,824,3
131,1358,4
131,1285,5
131,2300,2
131,1509,4
131,903,4
131,1292,4
131,1366,4
131,764,4
131,766,4
131,1441,1
131,910,3
131,912,4
131,2248,2
131,1375,3
131,1449,4
131,1376,2
131,846,3
131,778,4
131,3125,2
131,920,2
131,924,5
131,781,2
131,858,4
131,1603,2
131,2336,4
131,3067,4
131,930,3
131,1537,3
131,869,2
131,3211,4
131,1610,4
131,1543,4
131,1617,5
131,1625,3
131,2289,5
131,1704,4
131,3163,3
131,899,1
131,3246,3
131,1643,3
131,1717,2
131,1644,2
131,101,3
131,1649,4
131,1721,1
131,3182,5
131,2455,4
131,111,4
131,1584,2
131,3260,4
131,2609,3
131,3267,4
131,2395,5
131,1594,4
131,1596,4
131,994,4
131,3416,4
131,2616,3
131,1676,1
131,3424,5
131,3426,5
131,3429,4
131,211,3
131,3359,4
131,1682,3
131,1684,4
131,1834,4
131,223,5
131,153,1
131,159,4
131,2710,3
131,1840,3
131,2575,5
131,235,4
131,162,4
131,163,1
131,1921,4
131,1784,2
131,1859,3
131,318,4
131,319,4
131,246,4
131,175,4
131,1860,3
131,1794,4
131,180,1
131,3543,2
131,3477,1
131,2676,1
131,2677,2
131,406,3
131,11,2
131,190,2
131,265,2
131,194,4
131,3481,2
131,1952,4
131,1955,4
131,2759,3
131,1957,4
131,1885,4
131,272,4
131,348,4
131,2762,4
131,1960,5
131,2692,4
131,2696,4
131,2697,5
131,1968,1
131,1895,2
131,32,3
131,356,2
131,39,4
131,2918,3
131,506,4
131,509,4
131,364,2
131,2925,3
131,2929,4
131,2858,4
131,515,5
131,50,4
131,2797,4
131,527,3
131,529,4
131,2003,2
131,3819,4
131,2871,3
131,1205,1
131,1060,4
131,2875,1
131,1136,5
131,79,1
131,3751,4
131,1210,4
131,1212,4
131,1214,4
131,3683,4
131,1219,3
131,1148,5
131,1223,3
131,2890,4
131,1224,5
131,551,4
131,480,3
131,627,3
131,556,4
131,97,4
131,3910,2
131,1230,4
131,2973,4
131,1235,3
131,562,5
131,497,4
131,2115,2
131,1240,4
131,1242,3
131,1171,4
131,1245,4
131,1172,4
131,1247,3
131,714,2
132,3938,2
132,1257,5
132,1259,4
132,585,5
132,588,3
132,1,5
132,2133,3
132,1265,5
132,1197,5
132,671,3
132,1278,5
132,1288,5
132,3104,3
132,837,4
132,1517,5
132,2248,4
132,2321,3
132,3052,4
132,3060,4
132,2406,4
132,3072,4
132,3157,4
132,3087,5
132,2506,3
132,3175,5
132,1580,4
132,3261,3
132,1732,3
132,2463,5
132,2395,5
132,2396,5
132,141,4
132,2700,3
132,3361,4
132,2706,5
132,2560,1
132,3363,3
132,2499,3
132,1923,5
132,312,4
132,2804,5
132,3396,5
132,3397,2
132,2599,4
132,3481,5
132,345,3
132,1968,5
132,34,5
132,357,2
132,367,4
132,2797,4
132,3671,3
132,2883,4
132,1073,4
132,471,2
132,3760,5
132,1080,5
132,551,3
132,2100,3
132,2108,4
132,2109,4
133,1183,5
133,3798,4
133,2997,4
133,587,4
133,589,1
133,1408,5
133,805,5
133,1268,3
133,593,5
133,597,4
133,2145,5
133,1270,2
133,1271,5
133,1347,4
133,1378,4
133,3051,3
133,2329,5
133,2407,3
133,3064,4
133,1392,4
133,2268,5
133,1393,4
133,3210,4
133,3211,4
133,1614,4
133,3148,5
133,1544,2
133,2353,4
133,1624,4
133,1485,4
133,3095,3
133,2371,2
133,3176,4
133,1645,3
133,1721,5
133,3255,4
133,3185,3
133,3261,5
133,3408,4
133,1660,5
133,2391,4
133,2396,1
133,2541,4
133,3418,3
133,2617,1
133,1670,4
133,1672,4
133,1821,4
133,2555,4
133,1682,3
133,218,5
133,3509,4
133,3436,5
133,150,4
133,2710,2
133,2716,4
133,2572,5
133,300,4
133,2573,4
133,1923,4
133,2581,4
133,3386,4
133,318,5
133,2804,1
133,3534,4
133,3535,1
133,2599,5
133,337,4
133,265,5
133,3484,4
133,2686,4
133,1884,1
133,1958,5
133,2906,4
133,2762,5
133,2763,4
133,1892,4
133,350,5
133,1968,5
133,32,2
133,356,5
133,36,4
133,1101,5
133,2918,4
133,500,4
133,364,5
133,47,5
133,3720,2
133,2858,5
133,50,5
133,1124,4
133,2867,3
133,454,4
133,2000,4
133,2001,3
133,2003,3
133,3824,5
133,2881,4
133,2882,4
133,1073,4
133,2959,3
133,2020,5
133,2028,5
133,480,3
133,1088,4
133,628,4
133,3911,2
133,2100,3
133,2976,2
133,1092,5
133,1093,4
133,1094,1
133,1097,5
133,1246,5
134,648,2
134,3861,3
134,3793,2
134,2058,5
134,2997,4
134,653,2
134,588,3
134,1,4
134,3946,1
134,3879,3
134,733,3
134,737,1
134,3884,1
134,1282,5
134,3897,5
134,1429,5
134,1356,4
134,2302,5
134,3107,3
134,2167,1
134,1438,1
134,3114,3
134,1370,3
134,1372,3
134,1373,4
134,1377,1
134,849,1
134,2322,1
134,780,3
134,788,2
134,1608,5
134,1396,3
134,798,3
134,2273,5
134,2353,4
134,880,1
134,3300,4
134,3301,3
134,1711,4
134,1641,4
134,3174,4
134,1573,3
134,1722,3
134,3256,3
134,3257,1
134,1580,4
134,110,3
134,112,5
134,1584,4
134,2393,4
134,1591,1
134,996,2
134,2617,2
134,1747,3
134,1676,3
134,208,3
134,3286,1
134,2701,2
134,1831,1
134,3438,2
134,2490,2
134,223,4
134,3298,3
134,153,1
134,2571,3
134,1772,5
134,160,2
134,1779,2
134,2723,3
134,1858,5
134,173,1
134,2808,1
134,329,3
134,185,2
134,3618,4
134,10,3
134,15,1
134,3624,4
134,3481,5
134,3555,3
134,20,1
134,3705,1
134,2763,3
134,356,5
134,288,2
134,1100,1
134,3719,5
134,3578,5
134,1037,1
134,435,2
134,292,2
134,44,1
134,368,3
134,511,1
134,512,3
134,2858,5
134,442,2
134,377,3
134,379,1
134,3802,2
134,3593,1
134,2791,5
134,380,2
134,457,4
134,2006,3
134,2879,5
134,464,2
134,3751,5
134,3826,1
134,3753,4
134,3827,5
134,3755,4
134,546,1
134,474,4
134,2023,3
134,2028,5
134,552,1
134,480,4
134,95,2
134,3916,5
134,494,1
135,2987,5
135,3793,5
135,2995,1
135,3114,5
135,1513,1
135,2318,5
135,2336,5
135,3081,3
135,2355,5
135,3159,5
135,3175,5
135,3176,4
135,3179,5
135,2600,2
135,2606,1
135,2394,4
135,2395,5
135,2396,5
135,3273,1
135,3285,1
135,2700,5
135,2707,5
135,3298,2
135,2710,3
135,3515,2
135,2716,5
135,2572,2
135,2722,2
135,2724,2
135,2598,4
135,2672,2
135,3623,3
135,1016,3
135,2683,5
135,2686,5
135,2688,3
135,24,3
135,2763,3
135,2692,5
135,2840,2
135,2771,3
135,2918,5
135,2791,5
135,1210,5
135,2881,2
135,2959,5
136,2987,3
136,3863,4
136,3791,1
136,2054,1
136,1252,4
136,3794,4
136,1253,4
136,3869,3
136,1259,4
136,1187,4
136,585,3
136,586,1
136,589,1
136,1,2
136,2,1
136,2132,5
136,1405,1
136,1261,2
136,2064,5
136,2138,4
136,1409,1
136,2139,3
136,1191,4
136,1339,4
136,1193,4
136,1196,2
136,590,2
136,1197,1
136,1199,3
136,595,4
136,2212,3
136,2140,4
